date,covidOccupiedMVBeds,hospitalCases,newAdmissions,newPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,newDailyNsoDeathsByDeathDate,newCasesBySpecimenDate,newVirusTestsBySpecimenDate,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-11-24,1489.0,17063.0,1472.0,0.0,0.0,0.0,0.0,496.0,16679.0,250746.0,-47.0,-10.0,3.0,-50.0,-38.0,15.0
2020-11-25,1480.0,16767.0,1590.0,0.0,0.0,0.0,0.0,499.0,16814.0,291484.0,-47.0,-12.0,-5.0,-51.0,-37.0,16.0
2020-11-26,1456.0,16401.0,1408.0,0.0,0.0,0.0,0.0,461.0,14761.0,306143.0,-46.0,-9.0,10.0,-51.0,-37.0,15.0
2020-11-27,1417.0,16208.0,1254.0,0.0,0.0,0.0,0.0,459.0,14554.0,287058.0,-47.0,-7.0,-2.0,-50.0,-38.0,16.0
2020-11-28,1378.0,15614.0,1202.0,0.0,0.0,0.0,0.0,484.0,11086.0,247403.0,-55.0,-12.0,-11.0,-55.0,-24.0,12.0
2020-11-29,1387.0,15932.0,1375.0,0.0,0.0,0.0,0.0,501.0,10852.0,196973.0,-53.0,-15.0,5.0,-54.0,-24.0,9.0
2020-11-30,1357.0,16175.0,1383.0,0.0,0.0,0.0,0.0,465.0,18198.0,216935.0,-41.0,-9.0,-9.0,-49.0,-37.0,14.0
2020-12-01,1351.0,15920.0,1471.0,0.0,0.0,0.0,0.0,422.0,16684.0,267803.0,-43.0,-7.0,7.0,-48.0,-36.0,14.0
2020-12-02,1315.0,15581.0,1464.0,0.0,0.0,0.0,0.0,414.0,16676.0,284459.0,-31.0,-6.0,-7.0,-45.0,-32.0,13.0
2020-12-03,1261.0,15264.0,1482.0,0.0,0.0,0.0,0.0,503.0,15860.0,317889.0,-34.0,-8.0,-20.0,-46.0,-33.0,14.0
2020-12-04,1274.0,15330.0,1413.0,0.0,0.0,0.0,0.0,498.0,15834.0,315402.0,-35.0,-5.0,-18.0,-44.0,-33.0,14.0
2020-12-05,1247.0,15289.0,1364.0,0.0,0.0,0.0,0.0,407.0,12893.0,287581.0,-36.0,-6.0,-8.0,-41.0,-13.0,8.0
2020-12-06,1249.0,15557.0,1462.0,0.0,0.0,0.0,0.0,436.0,13731.0,226573.0,-36.0,-10.0,1.0,-41.0,-13.0,7.0
2020-12-07,1271.0,16024.0,1646.0,0.0,0.0,0.0,0.0,466.0,21584.0,216720.0,-26.0,-5.0,-4.0,-43.0,-34.0,12.0
2020-12-08,1272.0,16079.0,1759.0,153.0,7028.0,153.0,0.0,472.0,21065.0,261616.0,-31.0,-5.0,-7.0,-44.0,-33.0,12.0
2020-12-09,1243.0,15942.0,1737.0,145.0,13168.0,145.0,2.0,448.0,21909.0,296064.0,-31.0,-5.0,-5.0,-44.0,-32.0,13.0
2020-12-10,1267.0,16330.0,1737.0,119.0,16353.0,119.0,1.0,496.0,22916.0,332417.0,-32.0,-3.0,-1.0,-44.0,-33.0,13.0
2020-12-11,1275.0,16507.0,1681.0,83.0,17314.0,83.0,1.0,491.0,24390.0,336389.0,-33.0,-2.0,-5.0,-41.0,-32.0,13.0
2020-12-12,1243.0,16524.0,1776.0,25.0,12376.0,25.0,3.0,488.0,19588.0,286739.0,-37.0,-5.0,-5.0,-39.0,-12.0,8.0
2020-12-13,1281.0,17149.0,1745.0,31.0,7070.0,31.0,0.0,480.0,22266.0,251690.0,-41.0,-13.0,-31.0,-45.0,-14.0,8.0
2020-12-14,1288.0,17850.0,1934.0,153.0,17235.0,153.0,3.0,506.0,35197.0,275881.0,-25.0,-2.0,2.0,-42.0,-35.0,12.0
2020-12-15,1326.0,17804.0,1925.0,117.0,59574.0,117.0,3.0,506.0,34378.0,258017.0,-25.0,0.0,10.0,-41.0,-34.0,12.0
2020-12-16,1340.0,18254.0,2062.0,155.0,91253.0,155.0,1.0,484.0,35427.0,305372.0,-33.0,-3.0,-14.0,-46.0,-34.0,14.0
2020-12-17,1366.0,18563.0,2119.0,173.0,91358.0,173.0,4.0,567.0,34437.0,323928.0,-29.0,2.0,12.0,-44.0,-35.0,13.0
2020-12-18,1364.0,18718.0,1905.0,155.0,76672.0,155.0,1.0,586.0,36419.0,353874.0,-33.0,-1.0,-14.0,-45.0,-37.0,15.0
2020-12-19,1412.0,19062.0,2030.0,17.0,82669.0,17.0,4.0,548.0,25589.0,382039.0,-40.0,-3.0,-10.0,-41.0,-13.0,8.0
2020-12-20,1442.0,19595.0,2151.0,18.0,73298.0,18.0,2.0,550.0,33066.0,356395.0,-43.0,-7.0,5.0,-45.0,-13.0,7.0
2020-12-21,1512.0,20722.0,2343.0,79.0,67780.0,79.0,5.0,601.0,48192.0,404203.0,-26.0,12.0,-8.0,-52.0,-49.0,16.0
2020-12-22,1529.0,21085.0,2457.0,63.0,88267.0,63.0,6.0,628.0,46475.0,423599.0,-26.0,17.0,14.0,-52.0,-50.0,16.0
2020-12-23,1554.0,20821.0,2253.0,33.0,82062.0,33.0,5.0,629.0,42936.0,440301.0,-27.0,23.0,-12.0,-54.0,-53.0,18.0
2020-12-24,1607.0,21171.0,2061.0,4.0,27806.0,4.0,2.0,616.0,32392.0,409930.0,-35.0,14.0,19.0,-59.0,-65.0,21.0
2020-12-25,1616.0,20511.0,2164.0,3.0,276.0,3.0,1.0,655.0,14419.0,284300.0,-92.0,-89.0,-25.0,-85.0,-85.0,27.0
2020-12-26,1682.0,21306.0,2505.0,6.0,1802.0,6.0,0.0,691.0,41110.0,249410.0,-81.0,-63.0,-34.0,-76.0,-54.0,15.0
2020-12-27,1751.0,22313.0,2834.0,1.0,5322.0,1.0,0.0,717.0,48520.0,321721.0,-58.0,-24.0,3.0,-59.0,-29.0,10.0
2020-12-28,1847.0,23598.0,3116.0,9.0,10476.0,9.0,2.0,722.0,46408.0,321486.0,-51.0,-24.0,16.0,-70.0,-77.0,26.0
2020-12-29,1939.0,25088.0,3226.0,2189.0,49654.0,2189.0,3.0,712.0,83090.0,341788.0,-47.0,-11.0,14.0,-64.0,-68.0,24.0
2020-12-30,2066.0,26069.0,3253.0,4154.0,102549.0,4154.0,2.0,760.0,72161.0,365543.0,-42.0,-3.0,18.0,-63.0,-66.0,23.0
2020-12-31,2122.0,26091.0,2885.0,4590.0,83827.0,4590.0,7.0,822.0,53947.0,448324.0,-53.0,2.0,14.0,-67.0,-69.0,24.0
2021-01-01,2162.0,25881.0,3329.0,1067.0,22788.0,1067.0,1.0,807.0,32482.0,364348.0,-83.0,-64.0,-5.0,-82.0,-83.0,32.0
2021-01-02,2256.0,27039.0,3416.0,4525.0,28182.0,4525.0,4.0,832.0,61654.0,398354.0,-68.0,-24.0,-12.0,-66.0,-39.0,16.0
2021-01-03,2420.0,28500.0,3623.0,3650.0,16245.0,3650.0,2.0,806.0,56335.0,395495.0,-64.0,-24.0,-8.0,-62.0,-29.0,11.0
2021-01-04,2560.0,30238.0,3911.0,9048.0,28748.0,9048.0,4.0,896.0,77972.0,465312.0,-53.0,-17.0,-16.0,-62.0,-49.0,19.0
2021-01-05,2645.0,30158.0,4098.0,42103.0,64363.0,42103.0,5.0,973.0,66638.0,448629.0,-61.0,-21.0,-18.0,-63.0,-50.0,20.0
2021-01-06,2821.0,31420.0,4374.0,70930.0,94203.0,70930.0,8.0,1013.0,58784.0,521590.0,-62.0,-22.0,-13.0,-63.0,-49.0,21.0
2021-01-07,2929.0,32059.0,4266.0,69203.0,193964.0,69203.0,7.0,1053.0,53187.0,559849.0,-62.0,-22.0,-9.0,-64.0,-50.0,21.0
2021-01-08,3098.0,33258.0,3970.0,53321.0,234450.0,53321.0,7.0,1052.0,48105.0,620258.0,-64.0,-23.0,-21.0,-64.0,-49.0,22.0
2021-01-09,3145.0,33506.0,4098.0,55865.0,196775.0,55865.0,10.0,1091.0,40035.0,503848.0,-68.0,-22.0,-14.0,-65.0,-33.0,15.0
2021-01-10,3264.0,34855.0,3905.0,39926.0,103127.0,39926.0,3.0,1172.0,37174.0,424602.0,-68.0,-27.0,-13.0,-65.0,-31.0,12.0
2021-01-11,3363.0,36217.0,4282.0,15010.0,115803.0,15010.0,5.0,1244.0,58592.0,556025.0,-59.0,-25.0,-16.0,-63.0,-50.0,20.0
2021-01-12,3496.0,36445.0,4548.0,9955.0,175384.0,9955.0,6.0,1318.0,50647.0,529891.0,-61.0,-24.0,-7.0,-63.0,-51.0,20.0
2021-01-13,3626.0,36964.0,4205.0,6292.0,245879.0,6292.0,7.0,1306.0,46509.0,562468.0,-64.0,-27.0,-30.0,-65.0,-50.0,21.0
2021-01-14,3672.0,37161.0,4050.0,3804.0,276703.0,3804.0,5.0,1341.0,43472.0,614550.0,-66.0,-29.0,-28.0,-66.0,-53.0,22.0
2021-01-15,3789.0,37611.0,3648.0,2450.0,316075.0,2450.0,4.0,1322.0,41452.0,555496.0,-64.0,-23.0,-15.0,-64.0,-51.0,21.0
2021-01-16,3854.0,37180.0,3902.0,1405.0,280022.0,1405.0,4.0,1415.0,31250.0,424995.0,-70.0,-26.0,-31.0,-67.0,-35.0,15.0
2021-01-17,3871.0,37638.0,3725.0,862.0,141520.0,862.0,1.0,1360.0,29592.0,386555.0,-67.0,-27.0,8.0,-63.0,-31.0,11.0
2021-01-18,3916.0,38745.0,4039.0,1245.0,156625.0,1245.0,1.0,1398.0,45957.0,570098.0,-60.0,-25.0,-10.0,-63.0,-51.0,19.0
2021-01-19,3947.0,38357.0,4137.0,1613.0,295461.0,1613.0,4.0,1487.0,40525.0,540789.0,-63.0,-27.0,-23.0,-64.0,-52.0,20.0
2021-01-20,3953.0,38262.0,4023.0,1992.0,317969.0,1992.0,2.0,1382.0,35986.0,585295.0,-65.0,-28.0,-35.0,-66.0,-51.0,21.0
2021-01-21,3960.0,37577.0,3594.0,1775.0,353105.0,1775.0,8.0,1347.0,32502.0,611577.0,-62.0,-23.0,-6.0,-64.0,-51.0,20.0
2021-01-22,4076.0,37771.0,3358.0,1227.0,454018.0,1227.0,8.0,1334.0,30330.0,592011.0,-62.0,-20.0,-3.0,-63.0,-49.0,21.0
2021-01-23,4066.0,36911.0,3095.0,879.0,454301.0,879.0,1.0,1287.0,22344.0,413223.0,-67.0,-22.0,-12.0,-64.0,-33.0,14.0
2021-01-24,4077.0,37234.0,3089.0,716.0,186643.0,716.0,1.0,1239.0,17554.0,380575.0,-71.0,-31.0,-4.0,-66.0,-34.0,12.0
2021-01-25,4032.0,37271.0,2905.0,1166.0,198424.0,1166.0,3.0,1262.0,30737.0,564757.0,-59.0,-23.0,-1.0,-62.0,-52.0,19.0
2021-01-26,3961.0,36633.0,3124.0,1201.0,235903.0,1201.0,7.0,1172.0,27730.0,560708.0,-62.0,-25.0,-27.0,-64.0,-51.0,20.0
2021-01-27,3937.0,35075.0,3046.0,906.0,248270.0,906.0,5.0,1232.0,26303.0,725814.0,-60.0,-21.0,-13.0,-63.0,-50.0,20.0
2021-01-28,3918.0,34481.0,3019.0,1515.0,340583.0,1515.0,5.0,1224.0,24773.0,722717.0,-61.0,-21.0,-12.0,-63.0,-50.0,20.0
2021-01-29,3832.0,33440.0,2671.0,2885.0,472946.0,2885.0,8.0,1156.0,22434.0,620236.0,-60.0,-16.0,-11.0,-61.0,-49.0,20.0
2021-01-30,3806.0,32611.0,2444.0,2580.0,462945.0,2580.0,13.0,1025.0,17167.0,391053.0,-67.0,-22.0,-37.0,-67.0,-33.0,15.0
2021-01-31,3687.0,32178.0,2388.0,2464.0,273294.0,2464.0,3.0,994.0,15783.0,553542.0,-65.0,-24.0,-3.0,-63.0,-30.0,11.0
2021-02-01,3726.0,32572.0,2585.0,2066.0,278930.0,2066.0,3.0,1003.0,22972.0,676022.0,-56.0,-21.0,0.0,-60.0,-49.0,18.0
2021-02-02,3635.0,31400.0,2468.0,1827.0,317147.0,1827.0,9.0,962.0,20265.0,591153.0,-61.0,-24.0,-13.0,-62.0,-51.0,20.0
2021-02-03,3628.0,30251.0,2342.0,2741.0,387166.0,2741.0,3.0,976.0,19914.0,775518.0,-60.0,-21.0,-13.0,-63.0,-49.0,20.0
2021-02-04,3572.0,29078.0,2127.0,3540.0,418395.0,3540.0,5.0,826.0,18493.0,751044.0,-60.0,-20.0,-12.0,-64.0,-49.0,20.0
2021-02-05,3505.0,28063.0,1984.0,2823.0,428198.0,2823.0,4.0,869.0,16307.0,639898.0,-59.0,-14.0,-1.0,-61.0,-48.0,20.0
2021-02-06,3373.0,26600.0,1879.0,954.0,504770.0,954.0,3.0,787.0,12320.0,416944.0,-65.0,-19.0,-21.0,-64.0,-31.0,14.0
2021-02-07,3302.0,26486.0,1843.0,569.0,240269.0,569.0,2.0,752.0,11664.0,579662.0,-68.0,-27.0,-23.0,-67.0,-32.0,11.0
2021-02-08,3230.0,26452.0,1908.0,2476.0,278939.0,2476.0,9.0,779.0,16194.0,665071.0,-60.0,-24.0,-13.0,-63.0,-52.0,19.0
2021-02-09,3164.0,25404.0,1727.0,3321.0,347673.0,3321.0,7.0,721.0,14225.0,567285.0,-61.0,-21.0,-12.0,-63.0,-52.0,20.0
2021-02-10,3132.0,24152.0,1718.0,4806.0,381105.0,4806.0,5.0,711.0,13899.0,753857.0,-59.0,-17.0,-8.0,-62.0,-50.0,20.0
2021-02-11,3036.0,23160.0,1663.0,4902.0,435927.0,4902.0,11.0,675.0,13139.0,716193.0,-58.0,-15.0,-8.0,-63.0,-49.0,20.0
2021-02-12,2943.0,22093.0,1504.0,4725.0,472337.0,4725.0,7.0,635.0,12573.0,602792.0,-58.0,-10.0,-14.0,-62.0,-48.0,20.0
2021-02-13,2842.0,20741.0,1423.0,2682.0,477526.0,2682.0,10.0,586.0,9035.0,367335.0,-63.0,-11.0,-28.0,-65.0,-31.0,14.0
2021-02-14,2851.0,20820.0,1530.0,1038.0,208806.0,1038.0,2.0,602.0,8995.0,395298.0,-65.0,-21.0,-28.0,-65.0,-30.0,11.0
2021-02-15,2805.0,20765.0,1494.0,4229.0,224005.0,4229.0,5.0,614.0,14735.0,476074.0,-52.0,-16.0,18.0,-60.0,-53.0,18.0
2021-02-16,2708.0,20000.0,1487.0,6546.0,332204.0,6546.0,5.0,568.0,12939.0,477303.0,-55.0,-13.0,5.0,-61.0,-52.0,19.0
2021-02-17,2614.0,19238.0,1403.0,8281.0,443134.0,8281.0,8.0,504.0,11942.0,536624.0,-55.0,-16.0,1.0,-61.0,-51.0,20.0
2021-02-18,2535.0,18321.0,1328.0,9459.0,417893.0,9459.0,14.0,521.0,11793.0,532978.0,-55.0,-13.0,13.0,-61.0,-52.0,20.0
2021-02-19,2469.0,17673.0,1272.0,8780.0,337904.0,8780.0,5.0,469.0,10728.0,491371.0,-57.0,-12.0,-7.0,-61.0,-51.0,20.0
2021-02-20,2358.0,16856.0,1082.0,4731.0,324555.0,4731.0,4.0,452.0,8313.0,368184.0,-62.0,-14.0,-4.0,-61.0,-28.0,13.0
2021-02-21,2329.0,16676.0,1152.0,4117.0,122902.0,4117.0,1.0,411.0,8098.0,579582.0,-60.0,-18.0,27.0,-57.0,-26.0,10.0
2021-02-22,2273.0,16687.0,1114.0,11316.0,161742.0,11316.0,3.0,378.0,11657.0,703463.0,-52.0,-16.0,13.0,-59.0,-47.0,17.0
2021-02-23,2143.0,15930.0,1114.0,16753.0,301390.0,16753.0,8.0,379.0,9763.0,577747.0,-55.0,-15.0,7.0,-59.0,-47.0,18.0
2021-02-24,2118.0,15378.0,1015.0,21617.0,424006.0,21617.0,10.0,366.0,8847.0,722450.0,-54.0,-13.0,6.0,-59.0,-46.0,19.0
2021-02-25,2047.0,14695.0,965.0,23675.0,461038.0,23675.0,10.0,355.0,8024.0,711859.0,-53.0,-10.0,22.0,-59.0,-46.0,18.0
2021-02-26,1971.0,13931.0,855.0,23377.0,470545.0,23377.0,12.0,303.0,6782.0,584777.0,-51.0,-5.0,38.0,-56.0,-45.0,18.0
2021-02-27,1903.0,13120.0,737.0,19222.0,397004.0,19222.0,3.0,308.0,4949.0,344227.0,-56.0,-9.0,38.0,-56.0,-25.0,11.0
2021-02-28,1783.0,12645.0,773.0,11395.0,173763.0,11395.0,3.0,280.0,4873.0,533283.0,-55.0,-12.0,48.0,-55.0,-23.0,9.0
2021-03-01,1806.0,12743.0,810.0,17159.0,181264.0,27396.0,11.0,296.0,7192.0,771720.0,-49.0,-12.0,20.0,-57.0,-46.0,17.0
2021-03-02,1709.0,12003.0,833.0,35028.0,217977.0,50647.0,15.0,243.0,6918.0,682638.0,-52.0,-12.0,16.0,-58.0,-46.0,17.0
2021-03-03,1647.0,11403.0,712.0,50229.0,275419.0,67703.0,9.0,218.0,6172.0,851407.0,-54.0,-13.0,-7.0,-59.0,-46.0,18.0
2021-03-04,1589.0,10819.0,701.0,49086.0,373580.0,66560.0,13.0,234.0,5937.0,998869.0,-54.0,-10.0,-1.0,-59.0,-46.0,18.0
2021-03-05,1542.0,10206.0,593.0,39645.0,435679.0,53416.0,13.0,222.0,5467.0,982041.0,-53.0,-6.0,8.0,-57.0,-44.0,18.0
2021-03-06,1449.0,9607.0,633.0,23303.0,425087.0,31322.0,7.0,209.0,4628.0,420309.0,-57.0,-9.0,10.0,-58.0,-24.0,12.0
2021-03-07,1394.0,9355.0,531.0,9703.0,159215.0,17988.0,1.0,197.0,4410.0,827066.0,-56.0,-12.0,30.0,-56.0,-22.0,9.0
2021-03-08,1356.0,9364.0,565.0,26808.0,194434.0,37166.0,9.0,197.0,6890.0,1643399.0,-47.0,-8.0,16.0,-54.0,-44.0,15.0
2021-03-09,1292.0,8899.0,572.0,54801.0,210649.0,72303.0,12.0,184.0,6488.0,1464761.0,-49.0,-8.0,31.0,-52.0,-43.0,15.0
2021-03-10,1236.0,8342.0,567.0,74175.0,242721.0,92877.0,22.0,161.0,6250.0,1611723.0,-55.0,-12.0,-26.0,-57.0,-42.0,17.0
2021-03-11,1192.0,7969.0,542.0,57657.0,188355.0,74043.0,30.0,173.0,5933.0,1681787.0,-53.0,-6.0,-4.0,-55.0,-42.0,17.0
2021-03-12,1110.0,7632.0,472.0,69343.0,371643.0,83767.0,26.0,135.0,5717.0,1469208.0,-52.0,-1.0,-1.0,-53.0,-40.0,16.0
2021-03-13,1087.0,7290.0,459.0,41158.0,531979.0,51046.0,11.0,135.0,4381.0,415157.0,-56.0,2.0,-11.0,-58.0,-23.0,12.0
2021-03-14,1049.0,7224.0,428.0,15106.0,256285.0,24218.0,14.0,138.0,4425.0,1003903.0,-58.0,-10.0,4.0,-54.0,-14.0,8.0
2021-03-15,1016.0,7115.0,501.0,37328.0,372933.0,51807.0,9.0,139.0,6703.0,1696806.0,-47.0,-9.0,23.0,-51.0,-41.0,14.0
2021-03-16,968.0,6754.0,436.0,74182.0,439153.0,96512.0,12.0,114.0,5863.0,1383224.0,-49.0,-8.0,23.0,-51.0,-41.0,15.0
2021-03-17,925.0,6487.0,438.0,97786.0,459476.0,117275.0,30.0,127.0,5978.0,1707860.0,-49.0,-7.0,26.0,-51.0,-40.0,15.0
2021-03-18,879.0,6051.0,446.0,109011.0,534605.0,129665.0,46.0,100.0,5632.0,1487455.0,-51.0,-5.0,18.0,-52.0,-40.0,16.0
2021-03-19,830.0,5781.0,370.0,101122.0,621468.0,118574.0,46.0,104.0,5180.0,954249.0,-51.0,-2.0,25.0,-50.0,-39.0,16.0
2021-03-20,787.0,5468.0,360.0,79620.0,773888.0,93772.0,17.0,101.0,4247.0,458408.0,-57.0,-7.0,16.0,-55.0,-22.0,11.0
2021-03-21,768.0,5355.0,360.0,31037.0,342608.0,40830.0,43.0,127.0,5390.0,1983784.0,-55.0,-11.0,42.0,-53.0,-19.0,8.0
2021-03-22,748.0,5349.0,362.0,71264.0,318306.0,85139.0,43.0,107.0,6459.0,1278383.0,-45.0,-6.0,42.0,-49.0,-40.0,14.0
2021-03-23,711.0,5068.0,366.0,144796.0,319599.0,168808.0,31.0,95.0,5484.0,865660.0,-48.0,-6.0,28.0,-50.0,-40.0,14.0
2021-03-24,682.0,4797.0,346.0,213981.0,335704.0,237798.0,40.0,70.0,6224.0,1903452.0,-48.0,-5.0,28.0,-51.0,-39.0,15.0
2021-03-25,630.0,4510.0,340.0,224749.0,349577.0,246266.0,50.0,79.0,5616.0,1274208.0,-49.0,-3.0,26.0,-51.0,-40.0,15.0
2021-03-26,615.0,4414.0,291.0,224765.0,384265.0,243919.0,39.0,75.0,4567.0,731127.0,-51.0,-1.0,-1.0,-51.0,-39.0,16.0
2021-03-27,594.0,4365.0,271.0,244917.0,473597.0,262425.0,32.0,65.0,3731.0,460852.0,-55.0,-5.0,19.0,-54.0,-21.0,11.0
2021-03-28,582.0,4112.0,270.0,93928.0,249929.0,99694.0,9.0,50.0,5030.0,2337508.0,-58.0,-14.0,-1.0,-57.0,-22.0,9.0
2021-03-29,583.0,4133.0,249.0,140235.0,220376.0,153952.0,32.0,71.0,4196.0,549301.0,-41.0,-2.0,71.0,-48.0,-42.0,13.0
2021-03-30,568.0,3919.0,256.0,245049.0,216924.0,266851.0,52.0,56.0,3779.0,578525.0,-42.0,1.0,110.0,-46.0,-42.0,13.0
2021-03-31,547.0,3682.0,266.0,347798.0,232653.0,369674.0,55.0,73.0,3966.0,1342050.0,-42.0,4.0,69.0,-47.0,-41.0,14.0
2021-04-01,517.0,3497.0,230.0,407538.0,166082.0,426703.0,61.0,63.0,3674.0,1008030.0,-39.0,15.0,53.0,-47.0,-42.0,13.0
2021-04-02,485.0,3319.0,234.0,218007.0,104605.0,228175.0,20.0,50.0,2747.0,584286.0,-49.0,0.0,77.0,-58.0,-68.0,21.0
2021-04-03,478.0,3194.0,222.0,158248.0,105451.0,163259.0,18.0,42.0,2508.0,417205.0,-55.0,2.0,35.0,-52.0,-27.0,9.0
2021-04-04,469.0,3178.0,195.0,39717.0,47056.0,42679.0,3.0,53.0,2412.0,924716.0,-69.0,-40.0,72.0,-49.0,-23.0,6.0
2021-04-05,461.0,3207.0,237.0,53763.0,38441.0,56959.0,4.0,45.0,2744.0,829592.0,-47.0,-13.0,65.0,-65.0,-75.0,23.0
2021-04-06,453.0,3096.0,222.0,165821.0,80683.0,173651.0,39.0,45.0,3313.0,696997.0,-45.0,-3.0,34.0,-53.0,-50.0,16.0
2021-04-07,440.0,2970.0,234.0,378630.0,95005.0,393677.0,61.0,46.0,3253.0,1119833.0,-46.0,-5.0,35.0,-53.0,-48.0,16.0
2021-04-08,421.0,2820.0,204.0,402779.0,91944.0,427283.0,74.0,61.0,3147.0,965921.0,-46.0,-3.0,46.0,-53.0,-47.0,16.0
2021-04-09,405.0,2750.0,206.0,402760.0,105596.0,423927.0,51.0,38.0,2953.0,700425.0,-48.0,-3.0,44.0,-51.0,-46.0,16.0
2021-04-10,385.0,2612.0,185.0,453236.0,112895.0,478585.0,52.0,43.0,2380.0,487460.0,-57.0,-7.0,11.0,-53.0,-21.0,10.0
2021-04-11,385.0,2512.0,206.0,158057.0,66246.0,165656.0,21.0,41.0,2376.0,1339389.0,-52.0,-9.0,45.0,-48.0,-17.0,7.0
2021-04-12,377.0,2458.0,203.0,177883.0,57798.0,196273.0,45.0,38.0,2881.0,986296.0,-19.0,0.0,59.0,-40.0,-42.0,11.0
2021-04-13,370.0,2375.0,180.0,244643.0,72277.0,272165.0,51.0,47.0,2495.0,727311.0,-26.0,1.0,63.0,-42.0,-43.0,12.0
2021-04-14,351.0,2265.0,194.0,304775.0,117349.0,334122.0,48.0,35.0,2512.0,1262332.0,-26.0,1.0,63.0,-42.0,-42.0,12.0
2021-04-15,329.0,2165.0,160.0,369408.0,128485.0,402363.0,49.0,43.0,2345.0,1054894.0,-27.0,3.0,68.0,-42.0,-41.0,12.0
2021-04-16,332.0,2109.0,158.0,444850.0,135308.0,472904.0,54.0,32.0,2347.0,719720.0,-30.0,3.0,68.0,-39.0,-40.0,11.0
2021-04-17,323.0,2003.0,158.0,481527.0,143563.0,503022.0,60.0,42.0,1722.0,515699.0,-37.0,-1.0,64.0,-34.0,-16.0,5.0
2021-04-18,311.0,1948.0,139.0,195380.0,83850.0,201804.0,21.0,31.0,2584.0,1844921.0,-33.0,-2.0,70.0,-33.0,-13.0,4.0
2021-04-19,318.0,1976.0,175.0,233264.0,96255.0,250498.0,42.0,22.0,2738.0,1151177.0,-25.0,2.0,72.0,-38.0,-34.0,10.0
2021-04-20,300.0,1895.0,132.0,306578.0,104949.0,336332.0,40.0,35.0,2541.0,768071.0,-29.0,2.0,60.0,-38.0,-34.0,10.0
2021-04-21,276.0,1861.0,170.0,373833.0,118115.0,403995.0,65.0,36.0,2708.0,1487176.0,-29.0,1.0,45.0,-41.0,-33.0,11.0
2021-04-22,261.0,1759.0,121.0,381445.0,127903.0,417658.0,61.0,33.0,2409.0,1159508.0,-28.0,3.0,71.0,-40.0,-32.0,10.0
2021-04-23,243.0,1719.0,152.0,416217.0,136937.0,443934.0,71.0,29.0,2020.0,739858.0,-29.0,5.0,69.0,-37.0,-31.0,9.0
2021-04-24,240.0,1647.0,130.0,522676.0,147764.0,549327.0,59.0,24.0,1564.0,510935.0,-34.0,2.0,66.0,-35.0,-14.0,5.0
2021-04-25,231.0,1596.0,137.0,243194.0,79356.0,249165.0,25.0,27.0,2119.0,1613488.0,-31.0,-2.0,68.0,-37.0,-12.0,4.0
2021-04-26,227.0,1617.0,134.0,263430.0,84843.0,281435.0,50.0,21.0,2626.0,1145519.0,-24.0,1.0,55.0,-39.0,-33.0,10.0
2021-04-27,214.0,1537.0,163.0,337009.0,114681.0,362919.0,59.0,25.0,2178.0,772355.0,-30.0,0.0,41.0,-40.0,-33.0,11.0
2021-04-28,208.0,1483.0,113.0,417305.0,132458.0,448901.0,67.0,21.0,2499.0,1462566.0,-30.0,1.0,21.0,-42.0,-33.0,11.0
2021-04-29,196.0,1439.0,102.0,425415.0,140740.0,453293.0,75.0,17.0,2230.0,1110944.0,-28.0,4.0,41.0,-40.0,-32.0,11.0
2021-04-30,185.0,1342.0,113.0,384857.0,146888.0,410161.0,67.0,16.0,1825.0,677646.0,-26.0,8.0,46.0,-36.0,-31.0,9.0
2021-05-01,188.0,1261.0,99.0,357037.0,143571.0,367282.0,45.0,16.0,1433.0,494980.0,-31.0,3.0,44.0,-35.0,-15.0,5.0
2021-05-02,196.0,1261.0,121.0,157035.0,89493.0,163452.0,19.0,19.0,1521.0,950373.0,-26.0,-2.0,71.0,-34.0,-14.0,3.0
2021-05-03,187.0,1278.0,122.0,113660.0,72569.0,119469.0,22.0,17.0,2084.0,1214404.0,-29.0,-11.0,30.0,-58.0,-73.0,21.0
2021-05-04,181.0,1273.0,102.0,228791.0,125291.0,249717.0,30.0,15.0,2553.0,941916.0,-31.0,3.0,19.0,-41.0,-34.0,11.0
2021-05-05,182.0,1219.0,118.0,371525.0,139092.0,402503.0,65.0,22.0,2569.0,1307913.0,-29.0,2.0,30.0,-40.0,-32.0,11.0
2021-05-06,163.0,1142.0,122.0,440196.0,135233.0,471418.0,80.0,17.0,2326.0,1087268.0,-27.0,6.0,45.0,-39.0,-32.0,10.0
2021-05-07,159.0,1141.0,102.0,428724.0,142461.0,455492.0,64.0,18.0,1982.0,723747.0,-28.0,4.0,52.0,-37.0,-29.0,9.0
2021-05-08,151.0,1119.0,109.0,421147.0,173896.0,440622.0,60.0,20.0,1609.0,493077.0,-42.0,-3.0,-18.0,-46.0,-16.0,9.0
